Date,ESGU,ESGD,SUSA,ICLN,QCLN,SPY,QQQ,VTI,AGG,VWO
2024-02-07,106.83210754394531,70.2458267211914,101.2658920288086,13.775753021240234,34.94667053222656,484.7596130371094,426.73297119140625,239.8213653564453,90.16288757324219,38.305660247802734
2024-02-08,106.96855163574219,70.11505126953125,101.54898071289062,13.698471069335938,35.43108367919922,484.97369384765625,427.52325439453125,240.41416931152344,89.88678741455078,38.10791778564453
2024-02-09,107.62157440185547,70.35791778564453,102.20306396484375,13.901338577270508,36.26149368286133,487.7765808105469,431.7314147949219,241.88156127929688,89.859130859375,38.25857925415039
2024-02-12,107.58258819580078,70.47935485839844,102.20306396484375,14.14284896850586,36.94362258911133,487.5624694824219,430.0422058105469,242.11480712890625,89.87755584716797,38.428077697753906
2024-02-13,105.99391174316406,69.45182037353516,100.66061401367188,13.64050579071045,35.035640716552734,480.84722900390625,423.3348388671875,238.23728942871094,89.04923248291016,37.72184753417969
2024-02-14,107.03678894042969,70.20846557617188,101.72471618652344,14.017264366149902,36.30104064941406,485.2170104980469,427.9480285644531,240.87091064453125,89.44498443603516,38.26799011230469
2024-02-15,107.70931243896484,71.0024642944336,102.20306396484375,14.229792594909668,36.99305725097656,488.56488037109375,429.2222900390625,242.72706604003906,89.65666961669922,38.50339889526367
2024-02-16,107.14400482177734,71.07718658447266,101.7637710571289,14.017264366149902,36.62726974487305,486.13189697265625,425.3302307128906,241.45399475097656,89.37134552001953,38.69173049926758
2024-02-20,106.48124694824219,71.42282104492188,101.06085968017578,13.824055671691895,35.7573127746582,483.45550537109375,422.1198425292969,239.93795776367188,89.45417022705078,38.767059326171875
2024-02-21,106.54945373535156,71.46952819824219,101.0218276977539,13.669487953186035,35.32233810424805,483.8934631347656,420.43060302734375,239.98655700683594,89.18728637695312,38.804725646972656
2024-02-22,108.83016204833984,72.24484252929688,103.1793212890625,13.360355377197266,33.92842102050781,493.9078063964844,432.739013671875,244.72894287109375,89.26091766357422,39.143707275390625
2024-02-23,108.77167510986328,72.30088806152344,103.2086181640625,13.215449333190918,33.127662658691406,494.24847412109375,431.46466064453125,244.89414978027344,89.59225463867188,39.15312957763672
